t,noisy_i,v
5.305,3.35457737613333,10
5.306,3.3202841004529,10
5.307,3.27028468627296,10
5.308,3.32089682029801,10
5.309,3.37938237348861,10
5.31,3.29843150676258,10
5.311,3.27150845085163,10
5.312,3.32833270744683,10
5.313,3.36331826762802,10
5.314,3.36044938679723,10
5.315,3.31596189709509,10
5.316,3.32034381120798,10
5.317,3.30754616970591,10
5.318,3.37729536231654,10
5.319,3.28587550385773,10
5.32,3.32510171160179,10
5.321,3.32569185949213,10
5.322,3.25897882399223,10
5.323,3.2318115228823,10
5.324,3.28960656049071,10
5.325,3.33822147103924,10
5.326,3.31877716195131,10
5.327,3.26496826272336,10
5.328,3.32722672717148,10
5.329,3.3384238655816,10
5.33,3.28878152219593,10
5.331,3.37592071051937,10
5.332,3.30256590862234,10
5.333,3.38090349331643,10
5.334,3.32354598684027,10
5.335,3.26321522988807,10
5.336,3.33602655146037,10
5.337,3.3398417443469,10
5.338,3.26845657049658,10
5.339,3.34963843489518,10
5.34,3.31403945181522,10
5.341,3.40968062977577,10
5.342,3.31959821269412,10
5.343,3.36227234155852,10
5.344,3.29830602451897,10
5.345,3.28432308100793,10
5.346,3.32609941535846,10
5.347,3.37044474198706,10
5.348,3.30776843424052,10
5.349,3.36072659338062,10
5.35,3.3248436538121,10
5.351,3.29846770524199,10
5.352,3.31760777801099,10
5.353,3.27879011869649,10
5.354,3.34206514319038,10
5.355,3.28267166710082,10
5.356,3.3527665905156,10
5.357,3.32125778646508,10
5.358,3.34924023656601,10
5.359,3.33968169420707,10
5.36,3.2889669274155,10
5.361,3.35009142767121,10
5.362,3.29016982871219,10
5.363,3.30017509943671,10
5.364,3.33522391735806,10
5.365,3.30698709290457,10
5.366,3.29997654892229,10
5.367,3.35201116924985,10
5.368,3.29860280157183,10
5.369,3.30852646207347,10
5.37,3.27388882113154,10
5.371,3.2555014924746,10
5.372,3.3081233424072,10
5.373,3.33753070285475,10
5.374,3.32513420155205,10
5.375,3.35805684696889,10
5.376,3.35069066026543,10
5.377,3.32858339392385,10
5.378,3.32071071455659,10
5.379,3.30127401570481,10
5.38,3.3170085477215,10
5.381,3.32045733136869,10
5.382,3.34619187560516,10
5.383,3.25631329072329,10
5.384,3.29044301697379,10
5.385,3.30068518822412,10
5.386,3.34088799475742,10
5.387,3.36038271365436,10
5.388,3.29383988608326,10
5.389,3.29464099287909,10
5.39,3.3154685656641,10
5.391,3.32868213474992,10
5.392,3.32235231816316,10
5.393,3.28035202569365,10
5.394,3.28015559123747,10
5.395,3.35184556369351,10
5.396,3.35036708479072,10
5.397,3.34494082484215,10
5.398,3.26563040961338,10
5.399,3.34742858926498,10
5.4,3.29668709367434,10
5.401,3.32583536955706,10
5.402,3.40421859944258,10
5.403,3.3117156963371,10
5.404,3.30663786852605,10
5.405,3.34057807631051,10
5.406,3.31517989184142,10
5.407,3.35261549540685,10
5.408,3.26433088185619,10
5.409,3.3436295794534,10
5.41,3.28973685863471,10
5.411,3.28767065267821,10
5.412,3.31735905960505,10
5.413,3.3440831002533,10
5.414,3.30402819629818,10
5.415,3.35958698461784,10
5.416,3.34808766172503,10
5.417,3.34661678159394,10
5.418,3.30696059386326,10
5.419,3.33078363309463,10
5.42,3.31730025880634,10
5.421,3.33137326900737,10
5.422,3.31961646901633,10
5.423,3.2829715016256,10
5.424,3.29021791069599,10
5.425,3.3110897145406,10
5.426,3.32682084534265,10
5.427,3.33507301505818,10
5.428,3.30626517467566,10
5.429,3.28631759703727,10
5.43,3.35825485292217,10
5.431,3.3238474737087,10
5.432,3.29795226862403,10
5.433,3.3428843967392,10
5.434,3.29121494794684,10
5.435,3.31343653721828,10
5.436,3.33541517323731,10
5.437,3.28162919820104,10
5.438,3.31912340695215,10
5.439,3.30043171651661,10
5.44,3.29019644654308,10
5.441,3.32712145772075,10
5.442,3.29505400077333,10
5.443,3.31321564058205,10
5.444,3.24515630046682,10
5.445,3.3253858513086,10
5.446,3.30802651680218,10
5.447,3.31516667002017,10
5.448,3.30033888596115,10
5.449,3.37541395257141,10
5.45,3.29287329017943,10
5.451,3.32808771034193,10
5.452,3.35649141837976,10
5.453,3.31974019655767,10
5.454,3.332448895847,10
5.455,3.32541757463429,10
5.456,3.32793370107729,10
5.457,3.32152763980288,10
5.458,3.2882362470836,10
5.459,3.32607619596959,10
5.46,3.32593513180414,10
5.461,3.30565913759451,10
5.462,3.32350003027412,10
5.463,3.38756697669494,10
5.464,3.3097612846957,10
5.465,3.31376573433298,10
5.466,3.35437527719936,10
5.467,3.29363901244875,10
5.468,3.28641111659445,10
5.469,3.3091574291024,10
5.47,3.30909640424349,10
5.471,3.29474576312985,10
5.472,3.37824396371449,10
5.473,3.29044227157951,10
5.474,3.29615586329909,10
5.475,3.33747785516919,10
5.476,3.35051332457015,10
5.477,3.35744344318346,10
5.478,3.35360914764214,10
5.479,3.25931603294957,10
5.48,3.32250699350527,10
5.481,3.34096064044272,10
5.482,3.30160604033502,10
5.483,3.31165146901275,10
5.484,3.31724882461811,10
5.485,3.38485035229454,10
5.486,3.28458713024017,10
5.487,3.34107438525686,10
5.488,3.33643294757978,10
5.489,3.27991834263449,10
5.49,3.30164592616899,10
5.491,3.36700648551291,10
5.492,3.35274921334389,10
5.493,3.28666461620401,10
5.494,3.34790018331218,10
5.495,3.33257546625062,10
5.496,3.33749452911979,10
5.497,3.27830417754338,10
5.498,3.32469597472722,10
5.499,3.28628030746799,10
5.5,3.31533702331872,10
5.501,3.37617779796458,10
5.502,3.29090752489659,10
5.503,3.27550406144645,10
5.504,3.26832182652301,10
5.505,3.36902251519526,10
5.506,3.27284827795812,10
5.507,3.36565434848337,10
5.508,3.31941701629587,10
5.509,3.30182796533116,10
5.51,3.30021620458072,10
5.511,3.31875439521017,10
5.512,3.33015079719604,10
5.513,3.28257264571737,10
5.514,3.32188720647416,10
5.515,3.33053397107115,10
5.516,3.32229229108256,10
5.517,3.35253010361222,10
5.518,3.3587074666483,10
5.519,3.26329585591417,10
5.52,3.31661031249049,10
5.521,3.33007577722564,10
5.522,3.35897174805561,10
5.523,3.31816038820021,10
5.524,3.29079207524037,10
5.525,3.36257947831749,10
5.526,3.27998238209387,10
5.527,3.28818291926334,10
5.528,3.35308015402402,10
5.529,3.31201867932715,10
5.53,3.31649281925372,10
5.531,3.27838521371706,10
5.532,3.26624925483603,10
5.533,3.3201235923785,10
5.534,3.32015999322661,10
5.535,3.28994980513719,10
5.536,3.35293448360424,10
5.537,3.30918819633531,10
5.538,3.29465938400702,10
5.539,3.31770843986708,10
5.54,3.28383799814792,10
5.541,3.33154265139069,10
5.542,3.32278171746271,10
5.543,3.33745930050275,10
5.544,3.2905781127326,10
5.545,3.3435355298494,10
5.546,3.27690985413743,10
5.547,3.3187256782207,10
5.548,3.28978730979237,10
5.549,3.36998093156889,10
5.55,3.30084662815438,10
5.551,3.31498485799503,10
5.552,3.29323276982706,10
5.553,3.31382363223158,10
5.554,3.28839077576918,10
5.555,3.32365093167954,10
5.556,3.34803863410213,10
5.557,3.37498278396357,10
5.558,3.27114322899512,10
5.559,3.28646624759166,10
5.56,3.29991590551376,10
5.561,3.31745123749482,10
5.562,3.30681414769389,10
5.563,3.34802877078712,10
5.564,3.2784107744744,10
5.565,3.32633439398121,10
5.566,3.34221759896761,10
5.567,3.36644873084694,10
5.568,3.31356163357552,10
5.569,3.31322123691658,10
5.57,3.34666379878663,10
5.571,3.30800621425509,10
5.572,3.36684246086456,10
5.573,3.30496288282719,10
5.574,3.29360800944151,10
5.575,3.3105886956762,10
5.576,3.25823106278153,10
5.577,3.27773055705849,10
5.578,3.33561009521556,10
5.579,3.33516978661921,10
5.58,3.32687286488231,10
5.581,3.26154183802419,10
5.582,3.29937933800102,10
5.583,3.29151956030392,10
5.584,3.30467159760595,10
5.585,3.32844147109727,10
5.586,3.25965141179712,10
5.587,3.32103122250477,10
5.588,3.3396790416621,10
5.589,3.32474995448069,10
5.59,3.3593402150699,10
5.591,3.32570723456657,10
5.592,3.29870858335494,10
5.593,3.35957614940293,10
5.594,3.3053358179089,10
5.595,3.29511161258528,10
5.596,3.30568207770302,10
5.597,3.26542370492509,10
5.598,3.31038806772456,10
5.599,3.27988499066833,10
5.6,3.30817480576787,10
5.601,3.30856152872208,10
5.602,3.3700408842068,10
5.603,3.34334557674996,10
5.604,3.3190236893232,10
5.605,3.37383466764921,10
5.606,3.28852381402461,10
5.607,3.28111759296338,10
5.608,3.32741319932964,10
5.609,3.30871551247583,10
5.61,3.26855545272536,10
5.611,3.2892129106967,10
5.612,3.36628862770813,10
5.613,3.31775081915803,10
5.614,3.3714182679761,10
5.615,3.33186413787619,10
5.616,3.32653413707525,10
5.617,3.36309440994525,10
5.618,3.33502910182986,10
5.619,3.30037086919047,10
5.62,3.32270204373703,10
5.621,3.29551791343355,10
5.622,3.30703973466853,10
5.623,3.34131818929425,10
5.624,3.33642131964955,10
5.625,3.3528035363718,10
5.626,3.34335193315691,10
5.627,3.35333477046192,10
5.628,3.2936313497355,10
5.629,3.32193212422364,10
5.63,3.35268441280129,10
5.631,3.29323749385103,10
5.632,3.33389995480143,10
5.633,3.35832367202315,10
5.634,3.34275490222365,10
5.635,3.30458034877104,10
5.636,3.37733993632646,10
5.637,3.25600603603916,10
5.638,3.28422362983735,10
5.639,3.31135187277238,10
5.64,3.36282693435169,10
5.641,3.28517472207715,10
5.642,3.29833055223849,10
5.643,3.34968113500795,10
5.644,3.3004910093873,10
5.645,3.33879788753253,10
5.646,3.33558618818136,10
5.647,3.33694254559719,10
5.648,3.27952394512355,10
5.649,3.35328230072431,10
5.65,3.36781573319141,10
5.651,3.34227682057523,10
5.652,3.28882337911222,10
5.653,3.34021070758061,10
5.654,3.30510350614251,10
5.655,3.33460692657832,10
5.656,3.33347086451716,10
5.657,3.34687826620417,10
5.658,3.33641171818774,10
5.659,3.32132249653142,10
5.66,3.32848358043548,10
5.661,3.3586081428253,10
5.662,3.34033514884999,10
5.663,3.29750298452023,10
5.664,3.34953623233977,10
5.665,3.31877854664783,10
5.666,3.29346464792925,10
5.667,3.36262134104403,10
5.668,3.34221014340416,10
5.669,3.34150105609481,10
5.67,3.27133290920611,10
5.671,3.34140059822876,10
5.672,3.31956480070863,10
5.673,3.3114895094889,10
5.674,3.3087741636469,10
5.675,3.33946408527555,10
5.676,3.32099991726776,10
5.677,3.40156150202324,10
5.678,3.33265847864256,10
5.679,3.30622702471169,10
5.68,3.30279500720528,10
5.681,3.33602043204852,10
5.682,3.33069377567134,10
5.683,3.35097893371875,10
5.684,3.27512623750821,10
5.685,3.31026864289293,10
5.686,3.33728283606432,10
5.687,3.3433050367383,10
5.688,3.30193815838755,10
5.689,3.2934905703769,10
5.69,3.38067110102489,10
5.691,3.35647445701991,10
5.692,3.36184188654909,10
5.693,3.3461204687113,10
5.694,3.31552788540869,10
5.695,3.31487313302088,10
5.696,3.38721707997212,10
5.697,3.28734192415731,10
5.698,3.32644598816747,10
5.699,3.36733440081331,10
5.7,3.31243864113203,10
5.701,3.27611442881301,10
5.702,3.29463055761724,10
5.703,3.31805031823282,10
5.704,3.28229656763394,10
5.705,3.27935943786173,10
5.706,3.35270679378608,10
5.707,3.34113607460686,10
5.708,3.27666769131548,10
5.709,3.30381726161242,10
5.71,3.31114789039841,10
5.711,3.32501335371593,10
5.712,3.39196842675543,10
5.713,3.30520892322339,10
5.714,3.28920906544926,10
5.715,3.27521551746892,10
5.716,3.33980400797937,10
5.717,3.33456714770726,10
5.718,3.28574195171754,10
5.719,3.28166300814597,10
5.72,3.35493401997577,10
5.721,3.37020363411426,10
5.722,3.29744294089598,10
5.723,3.35392273655122,10
5.724,3.33419463148551,10
5.725,3.36258772956071,10
5.726,3.42087153251364,10
5.727,3.32194444554228,10
5.728,3.3544604244564,10
5.729,3.35419915765297,10
5.73,3.33350634696319,10
5.731,3.30347840035144,10
5.732,3.39302528542156,10
5.733,3.36381575103154,10
5.734,3.26502731782468,10
5.735,3.32569580049239,10
5.736,3.34079352076382,10
5.737,3.30380140606194,10
5.738,3.30219391666405,10
5.739,3.30990423262198,10
5.74,3.30688541360936,10
5.741,3.33075529539613,10
5.742,3.3420716460795,10
5.743,3.34989025629619,10
5.744,3.29747777702462,10
5.745,3.31072784872757,10
5.746,3.31604629414485,10
5.747,3.32849943955197,10
5.748,3.34645808569427,10
5.749,3.31060622875459,10
5.75,3.33976430422864,10
5.751,3.31660313771184,10
5.752,3.33777122417016,10
5.753,3.29788781538142,10
5.754,3.36060475687316,10
5.755,3.27587723806533,10
5.756,3.33948764461527,10
5.757,3.28567078059857,10
5.758,3.34405631811428,10
5.759,3.29845783070292,10
5.76,3.36699364275895,10
5.761,3.30222850976895,10
5.762,3.32557021935609,10
5.763,3.30462305106046,10
5.764,3.36627935674178,10
5.765,3.30632142851096,10
5.766,3.29731299904165,10
5.767,3.28415434119536,10
5.768,3.33840474970981,10
5.769,3.30988586762099,10
5.77,3.31289902239432,10
5.771,3.3248334237858,10
5.772,3.31303364995756,10
5.773,3.36198649218774,10
5.774,3.31071983519612,10
5.775,3.34708350017861,10
5.776,3.3328225881479,10
5.777,3.32114883607476,10
5.778,3.305904573552,10
5.779,3.24897022937413,10
5.78,3.29508366706608,10
5.781,3.314801985521,10
5.782,3.30222607780724,10
5.783,3.32955893834324,10
5.784,3.28726179077088,10
5.785,3.36553027507404,10
5.786,3.34581619997043,10
5.787,3.39471880093575,10
5.788,3.29975270360801,10
5.789,3.25526201905694,10
5.79,3.29380892301816,10
5.791,3.3063933961496,10
5.792,3.33442914586085,10
5.793,3.30402205646604,10
5.794,3.30077896855038,10
5.795,3.30136442935929,10
5.796,3.3543243952738,10
5.797,3.28967589738718,10
5.798,3.33643423138056,10
5.799,3.35089437945497,10
5.8,3.31149960079936,10
5.801,3.27956389466542,10
5.802,3.36076227925621,10
5.803,3.40094467294928,10
5.804,3.35204153977735,10
5.805,3.32864313061202,10
5.806,3.37763993239726,10
5.807,3.32798259508002,10
5.808,3.31882286351289,10
5.809,3.34958712743397,10
5.81,3.35525264391998,10
5.811,3.28928445069923,10
5.812,3.3252501356089,10
5.813,3.37541213878379,10
5.814,3.31874038252527,10
5.815,3.31463456282647,10
5.816,3.34594314070555,10
5.817,3.32911600224644,10
5.818,3.31012486930661,10
5.819,3.3782544351508,10
5.82,3.29502979509,10
5.821,3.34941295145114,10
5.822,3.25753686299105,10
5.823,3.34150585791836,10
5.824,3.30374563501001,10
5.825,3.32029083766574,10
5.826,3.31126658218872,10
5.827,3.35247304165025,10
5.828,3.28766391612387,10
5.829,3.33423783525427,10
5.83,3.2878990597306,10
5.831,3.3499979397365,10
5.832,3.34279493321957,10
5.833,3.32618731655794,10
5.834,3.32058568671515,10
5.835,3.35494128879358,10
5.836,3.34313241996329,10
5.837,3.33516223435553,10
5.838,3.33968212103478,10
5.839,3.37742113723547,10
5.84,3.32179587569067,10
5.841,3.36275604442994,10
5.842,3.29514448565973,10
5.843,3.3442149519154,10
5.844,3.38217590670393,10
5.845,3.35948377188647,10
5.846,3.34085343075845,10
5.847,3.25390207627317,10
5.848,3.36453106229962,10
5.849,3.33531092251598,10
5.85,3.33286592864714,10
5.851,3.34567143729991,10
5.852,3.33205323078602,10
5.853,3.36385221918866,10
5.854,3.3075756514911,10
5.855,3.34462121391928,10
5.856,3.29843654661057,10
5.857,3.27552235106016,10
5.858,3.28579311079586,10
5.859,3.32798235122916,10
5.86,3.39275148034481,10
5.861,3.29389342118626,10
5.862,3.30728033129795,10
5.863,3.3356049479468,10
5.864,3.31096032459024,10
5.865,3.35503617624699,10
5.866,3.35892886131402,10
5.867,3.3373310814232,10
5.868,3.32608251798045,10
5.869,3.30562413444997,10
5.87,3.36622878116812,10
5.871,3.32791873931903,10
5.872,3.29351820719198,10
5.873,3.34456964637119,10
5.874,3.32456419117969,10
5.875,3.27098932255756,10
5.876,3.34228318758603,10
5.877,3.32569329888024,10
5.878,3.43110445986915,10
5.879,3.3328617102844,10
5.88,3.28077386371191,10
5.881,3.26861436142068,10
5.882,3.32485046607166,10
5.883,3.34819503435655,10
5.884,3.39078696460282,10
5.885,3.31205622742465,10
5.886,3.30870141804663,10
5.887,3.30989053900991,10
5.888,3.30399005951889,10
5.889,3.29194889171879,10
5.89,3.27356067453329,10
5.891,3.29648093284073,10
5.892,3.36674057260492,10
5.893,3.29832445883162,10
5.894,3.27048388970244,10
5.895,3.32582144747336,10
5.896,3.36027840162981,10
5.897,3.35805659996469,10
5.898,3.32583085504625,10
5.899,3.3136228863265,10
5.9,3.33266673038272,10
5.901,3.33031193228514,10
5.902,3.35476604989695,10
5.903,3.34468334744044,10
5.904,3.33707461761363,10
5.905,3.34853814956487,10
5.906,3.29677634644776,10
5.907,3.32881501457128,10
5.908,3.30202588807272,10
5.909,3.39391464011981,10
5.91,3.24134022778674,10
5.911,3.35048697454101,10
5.912,3.30479092847152,10
5.913,3.35832785345532,10
5.914,3.34765983501989,10
5.915,3.34224340655104,10
5.916,3.36058615974485,10
5.917,3.34034473648769,10
5.918,3.30385605373905,10
5.919,3.29835535304195,10
5.92,3.27245785007498,10
5.921,3.34004110608251,10
5.922,3.27290765906085,10
5.923,3.3175874927113,10
5.924,3.34655164263462,10
5.925,3.33988002044253,10
5.926,3.32705475664608,10
5.927,3.3089524513097,10
5.928,3.29793318914371,10
5.929,3.24765643895006,10
5.93,3.32491040535693,10
5.931,3.35359272334073,10
5.932,3.31094120366381,10
5.933,3.32490284497685,10
5.934,3.33429909943627,10
5.935,3.31516931647362,10
5.936,3.38116351520197,10
5.937,3.32127230707782,10
5.938,3.2790836101436,10
5.939,3.32916719535598,10
5.94,3.31110935657278,10
5.941,3.31972402201448,10
5.942,3.33271038013315,10
5.943,3.36642825737008,10
5.944,3.35759491967101,10
5.945,3.28876453053487,10
5.946,3.33709706958531,10
5.947,3.26313801879174,10
5.948,3.29209000388084,10
5.949,3.33418444179337,10
5.95,3.28841500183907,10
5.951,3.2996857370349,10
5.952,3.34295129806756,10
5.953,3.36886083897436,10
5.954,3.36629852697489,10
5.955,3.31188620970823,10
5.956,3.36722064538203,10
5.957,3.35997942977368,10
5.958,3.27142071561357,10
5.959,3.36082780679426,10
5.96,3.27182380837475,10
5.961,3.32628071274118,10
5.962,3.37826246490088,10
5.963,3.3342304337636,10
5.964,3.3561420658941,10
5.965,3.37435086461649,10
5.966,3.40215723182233,10
5.967,3.27588045090159,10
5.968,3.31230212042638,10
5.969,3.32862254561298,10
5.97,3.32451146019481,10
5.971,3.32644047355196,10
5.972,3.30250855900795,10
5.973,3.29061616580303,10
5.974,3.29189298007557,10
5.975,3.28427887142203,10
5.976,3.38877805686415,10
5.977,3.37016252787505,10
5.978,3.32924926204054,10
5.979,3.37645340347637,10
5.98,3.32231626837321,10
5.981,3.31851549824686,10
5.982,3.31000299696817,10
5.983,3.34419555657351,10
5.984,3.30274920768321,10
5.985,3.26492552148293,10
5.986,3.3519064180986,10
5.987,3.33507824448586,10
5.988,3.32991878654771,10
5.989,3.29443610240964,10
5.99,3.3033048696631,10
5.991,3.2535576580704,10
5.992,3.33196649177622,10
5.993,3.32733628016036,10
5.994,3.37738299606219,10
5.995,3.2633904578896,10
5.996,3.31475842335367,10
5.997,3.3846887096821,10
5.998,3.24618861679828,10
5.999,3.26663788278014,10
5.99999999999994,3.26664612876652,10
6,3.36130184324319,0
6.00000000000006,3.361301843243,0
6.001,3.33741857074878,0
6.002,3.31698559126778,0
6.003,3.35102448414814,0
6.004,3.33209423602063,0
6.005,3.28591283730661,0
6.006,3.29868699481319,0
6.007,3.32245063734703,0
6.008,3.31110748734436,0
6.009,3.28219270775444,0
6.01,3.35063930160501,0
6.011,3.25331254460554,0
6.012,3.27054682613449,0
6.013,3.31314382666154,0
6.014,3.31789689660982,0
6.015,3.34335484634012,0
6.016,3.26213934696046,0
6.017,3.32519621760084,0
6.018,3.33784472500333,0
6.019,3.31116231425389,0
6.02,3.28467193389538,0
6.021,3.23780398565664,0
6.022,3.30048424336696,0
6.023,3.2039177032804,0
6.024,3.22477523549099,0
6.025,3.27165142833607,0
6.026,3.22343119129333,0
6.027,3.27440082520212,0
6.028,3.2846984912912,0
6.029,3.26296348616579,0
6.03,3.24920796719841,0
6.031,3.18813977979995,0
6.032,3.18652002949277,0
6.033,3.22226139186537,0
6.034,3.14342882004781,0
6.035,3.2354145714605,0
6.036,3.20089250582099,0
6.037,3.22550551377484,0
6.038,3.20454182029492,0
6.039,3.23792323490925,0
6.04,3.17437755543545,0
6.041,3.15837923138125,0
6.042,3.18278328831539,0
6.043,3.20822390255107,0
6.044,3.21728519685036,0
6.045,3.23424617778545,0
6.046,3.18706984968578,0
6.047,3.21730682498962,0
6.048,3.15558149088999,0
6.049,3.15097937386977,0
6.05,3.14113799332266,0
6.051,3.20665182486847,0
6.052,3.12900519468333,0
6.053,3.17208937865256,0
6.054,3.17811720982805,0
6.055,3.0770120178138,0
6.056,3.15474709944601,0
6.057,3.12985399306412,0
6.058,3.08256943187406,0
6.059,3.09262680524239,0
6.06,3.13315598482819,0
6.061,3.11538577476659,0
6.062,3.12862736370148,0
6.063,3.09978807803114,0
6.064,3.12278992111092,0
6.065,3.08912853045438,0
6.066,3.09191891968106,0
6.067,3.07629113048399,0
6.068,3.1065716610588,0
6.069,3.12745687527556,0
6.07,3.11701034662728,0
6.071,3.10535801461056,0
6.072,3.11430643848721,0
6.073,3.07990890933763,0
6.074,3.08352260655119,0
6.075,3.05683644775524,0
6.076,3.09054779165165,0
6.077,3.0135742810475,0
6.078,3.03571092272964,0
6.079,3.0259943705541,0
6.08,3.10718935792226,0
6.081,3.10322261057877,0
6.082,3.07260851034703,0
6.083,3.04778621856699,0
6.084,3.09781757306068,0
6.085,3.09012895667881,0
6.086,3.11516540123738,0
6.087,3.11002522729113,0
6.088,3.0621721149408,0
6.089,3.01424748685812,0
6.09,3.00772830870177,0
6.091,3.06377757636314,0
6.092,3.00876235273842,0
6.093,3.06302045150121,0
6.094,3.07855273166141,0
6.095,3.04659475565007,0
6.096,3.0006456291645,0
6.097,3.01284132935379,0
6.098,3.06534882146628,0
6.099,3.02364235658161,0
6.1,3.04745073172624,0
6.101,2.96299060497369,0
6.102,3.05434852179668,0
6.103,2.97334962965949,0
6.104,2.97547573764044,0
6.105,2.97635279552518,0
6.106,2.9961743128173,0
6.107,3.02601184658816,0
6.108,2.91112195106427,0
6.109,2.95452547776341,0
6.11,2.97510921842271,0
6.111,2.91898911423267,0
6.112,3.00639860508628,0
6.113,2.97686498147321,0
6.114,3.00381166241571,0
6.115,2.97684570265897,0
6.116,2.95848561803421,0
6.117,2.92579264599806,0
6.118,2.97454892985408,0
6.119,2.96833685210853,0
6.12,2.96608677255378,0
6.121,2.95518135156497,0
6.122,2.92571838771418,0
6.123,2.89290398977712,0
6.124,2.95104071688528,0
6.125,2.85276949779986,0
6.126,2.89696333213237,0
6.127,2.90682728366421,0
6.128,2.87913321898294,0
6.129,2.88858961710661,0
6.13,2.91895053913249,0
6.131,2.89416588978204,0
6.132,2.91443967756979,0
6.133,2.90481419125463,0
6.134,2.8715784649771,0
6.135,2.87057715282827,0
6.136,2.86991567413387,0
6.137,2.92728750368933,0
6.138,2.87320152478939,0
6.139,2.94563979936926,0
6.14,2.84495747943381,0
6.141,2.94078003953689,0
6.142,2.89253668207996,0
6.143,2.8709234142578,0
6.144,2.81932948232244,0
6.145,2.90883761750672,0
6.146,2.84210074737226,0
6.147,2.86644445473616,0
6.148,2.89745155735917,0
6.149,2.86489897447913,0
6.15,2.8889832948651,0
6.151,2.84898513548188,0
6.152,2.85115034649268,0
6.153,2.82181461969586,0
6.154,2.8532885931646,0
6.155,2.85349719288407,0
6.156,2.78366244853004,0
6.157,2.88274061213935,0
6.158,2.85007333267434,0
6.159,2.79675855534412,0
6.16,2.79807405647369,0
6.161,2.80771114272862,0
6.162,2.84736578627786,0
6.163,2.8443108541628,0
6.164,2.8308694507259,0
6.165,2.80798506654888,0
6.166,2.79462282267937,0
6.167,2.81269800045982,0
6.168,2.76852851233765,0
6.169,2.82919012044327,0
6.17,2.76137971940787,0
6.171,2.76984792274887,0
6.172,2.80037218143414,0
6.173,2.80783434400318,0
6.174,2.80938680913073,0
6.175,2.77611016052513,0
6.176,2.80280398223574,0
6.177,2.83130164392627,0
6.178,2.76149080036157,0
6.179,2.81827282394443,0
6.18,2.79499269708815,0
6.181,2.74535063482298,0
6.182,2.77507834189527,0
6.183,2.77932583470368,0
6.184,2.81048723377769,0
6.185,2.72764782529278,0
6.186,2.74945193933913,0
6.187,2.69278993781015,0
6.188,2.74083547649069,0
6.189,2.71926478950317,0
6.19,2.77508328371916,0
6.191,2.74281158328011,0
6.192,2.78548438407749,0
6.193,2.76286121452988,0
6.194,2.7408966862884,0
6.195,2.71180550001443,0
6.196,2.75826779648979,0
6.197,2.73958647054785,0
6.198,2.75217610017307,0
6.199,2.68663482428297,0
6.2,2.7425360327198,0
6.201,2.72922436536395,0
6.202,2.71022442894734,0
6.203,2.74837920199047,0
6.204,2.72052796279956,0
6.205,2.70084869780804,0
6.206,2.70780402194381,0
6.207,2.71995963431294,0
6.208,2.67973411029564,0
6.209,2.71518727641921,0
6.21,2.68003937247336,0
6.211,2.68244416074081,0
6.212,2.61192054686124,0
6.213,2.66354053377975,0
6.214,2.69051952355323,0
6.215,2.73842713457069,0
6.216,2.67074071382242,0
6.217,2.68261273952012,0
6.218,2.67617106620682,0
6.219,2.73424240829036,0
6.22,2.69078408478355,0
6.221,2.66546190775128,0
6.222,2.68674945853491,0
6.223,2.62230902973536,0
6.224,2.61099872172892,0
6.225,2.64828906453342,0
6.226,2.67933987219093,0
6.227,2.62042203510399,0
6.228,2.67657356967267,0
6.229,2.59320282977987,0
6.23,2.65760784725474,0
6.231,2.70049494030411,0
6.232,2.65691812611345,0
6.233,2.64821918698571,0
6.234,2.6150903766464,0
6.235,2.55935264741599,0
6.236,2.63324304815964,0
6.237,2.59525791842725,0
6.238,2.61674912344392,0
6.239,2.60829991226664,0
6.24,2.62573274662725,0
6.241,2.62505025301327,0
6.242,2.63284161484161,0
6.243,2.60636544128921,0
6.244,2.56487600546494,0
6.245,2.56257625744193,0
6.246,2.55868111808227,0
6.247,2.60643502059219,0
6.248,2.61630086159448,0
6.249,2.5935381121636,0
6.25,2.54318403898153,0
6.251,2.55955927954905,0
6.252,2.60327699799967,0
6.253,2.54662553586918,0
6.254,2.60828926592864,0
6.255,2.56452742722209,0
6.256,2.54080461365309,0
6.257,2.57387138815294,0
6.258,2.53393208178346,0
6.259,2.53934424568085,0
6.26,2.57259280940899,0
6.261,2.55253915547627,0
6.262,2.55943834880805,0
6.263,2.54567371243649,0
6.264,2.5426571433193,0
6.265,2.53263754544492,0
6.266,2.5721098554537,0
6.267,2.55077562775888,0
6.268,2.58388618742695,0
6.269,2.46030986235552,0
6.27,2.5462462222351,0
6.271,2.52222257788141,0
6.272,2.44129905580429,0
6.273,2.51026201003506,0
6.274,2.53357081235621,0
6.275,2.51724027983965,0
6.276,2.49429851533665,0
6.277,2.47006895062221,0
6.278,2.51003549364608,0
6.279,2.5482538258626,0
6.28,2.50401839701067,0
6.281,2.50502087916528,0
6.282,2.5762159145451,0
6.283,2.58333914590111,0
6.284,2.5002912736387,0
6.285,2.55518561555799,0
6.286,2.51211331248676,0
6.287,2.49582761365887,0
6.288,2.51781830440707,0
6.289,2.44689223061446,0
6.29,2.54015030119753,0
6.291,2.51895329632022,0
6.292,2.50678793817742,0
6.293,2.42622288202403,0
6.294,2.51380551330387,0
6.295,2.44408338015647,0
6.296,2.51252615122364,0
6.297,2.44319826587866,0
6.298,2.47545559313952,0
6.299,2.45507728834331,0
6.3,2.42407940727692,0
6.301,2.48810943085788,0
